City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
SYDNEY,WAGGA WAGGA,34060,7889,292,66.7,367,2895263,4340724,11828,1993,4
SYDNEY,WAGGA WAGGA,34090,7247,282,62.4,367,2659649,4262258,11614,1993,5
SYDNEY,WAGGA WAGGA,34121,6948,287,59.5,367,2549916,4285573,11677,1993,6
SYDNEY,WAGGA WAGGA,34151,6905,284,59.3,367,2534135,4273415,11644,1993,7
SYDNEY,WAGGA WAGGA,34182,7084,274,62.5,367,2599828,4159725,11334,1993,8
SYDNEY,WAGGA WAGGA,34213,7515,279,66.6,367,2758005,4141149,11284,1993,9
SYDNEY,WAGGA WAGGA,34243,7664,291,64.4,367,2812688,4367528,11901,1993,10
SYDNEY,WAGGA WAGGA,34274,7464,267,62.4,367,2739288,4389885,11962,1993,11
SYDNEY,WAGGA WAGGA,34304,7814,275,68.8,367,2867738,4168224,11358,1993,12
SYDNEY,WAGGA WAGGA,34335,7516,235,74.9,367,2758372,3682740,10035,1994,1
SYDNEY,WAGGA WAGGA,34366,7151,258,66.5,367,2624417,3946492,10753,1994,2
SYDNEY,WAGGA WAGGA,34394,7911,264,71,367,2903337,4089207,11142,1994,3
SYDNEY,WAGGA WAGGA,34425,8103,286,69.8,367,2973801,4260460,11609,1994,4
SYDNEY,WAGGA WAGGA,34455,7555,275,66.3,367,2772685,4182029,11395,1994,5
SYDNEY,WAGGA WAGGA,34486,7441,289,63.2,367,2730847,4320960,11774,1994,6
ALBURY,SYDNEY,34516,9582,328,69.9,452,4331064,6196016,13708,1994,7
ALBURY,SYDNEY,34547,9831,334,71.2,452,4443612,6244380,13815,1994,8
ALBURY,SYDNEY,34578,10210,340,71.3,452,4614920,6472188,14319,1994,9
ALBURY,SYDNEY,34608,10542,367,69,452,4764984,6909724,15287,1994,10
ALBURY,SYDNEY,34639,9409,334,67.6,452,4252868,6289580,13915,1994,11
ALBURY,SYDNEY,34669,9472,359,63.4,452,4281344,6748812,14931,1994,12
ALBURY,SYDNEY,34700,7704,329,59.6,452,3482208,5843908,12929,1995,1
ALBURY,SYDNEY,34731,8137,322,61.1,452,3677924,6018832,13316,1995,2
ALBURY,SYDNEY,34759,9600,339,67.9,452,4339200,6387212,14131,1995,3
ALBURY,SYDNEY,34790,9600,352,66.5,452,4339200,6523264,14432,1995,4
ALBURY,SYDNEY,34820,9155,342,64.1,452,4138060,6459984,14292,1995,5
ALBURY,SYDNEY,34851,9603,374,62.6,452,4340556,6939104,15352,1995,6
ALBURY,SYDNEY,34881,9496,376,62.1,452,4292192,6911532,15291,1995,7
ALBURY,SYDNEY,34912,9941,436,66.2,452,4493332,6789492,15021,1995,8
ALBURY,SYDNEY,34943,10165,421,70.2,452,4594580,6543604,14477,1995,9
ALBURY,SYDNEY,34973,9914,435,66.1,452,4481128,6775480,14990,1995,10
ALBURY,SYDNEY,35004,9833,420,67.9,452,4444516,6541344,14472,1995,11
ALBURY,SYDNEY,35034,8982,401,65.2,452,4059864,6226752,13776,1995,12
ALBURY,SYDNEY,35065,9316,358,82,452,4210832,5134268,11359,1996,1
ALBURY,SYDNEY,35096,8694,373,69.5,452,3929688,5657684,12517,1996,2
ALBURY,SYDNEY,35125,9742,416,68.1,452,4403384,6469928,14314,1996,3
ALBURY,SYDNEY,35156,8877,361,71.4,452,4012404,5623332,12441,1996,4
ALBURY,SYDNEY,35186,9099,426,62.1,452,4112748,6617732,14641,1996,5
ALBURY,SYDNEY,35217,9589,405,69.1,452,4334228,6276020,13885,1996,6
ALBURY,SYDNEY,35247,10653,426,72.6,452,4815156,6634456,14678,1996,7
ALBURY,SYDNEY,35278,10427,427,70.7,452,4713004,6661576,14738,1996,8
ALBURY,SYDNEY,35309,10070,411,70.8,452,4551640,6432412,14231,1996,9
ALBURY,SYDNEY,35339,10394,422,73.3,452,4698088,6412072,14186,1996,10
ALBURY,SYDNEY,35370,9398,413,67.1,452,4247896,6330260,14005,1996,11
ALBURY,SYDNEY,35400,9382,399,69.5,452,4240664,6097932,13491,1996,12
ALBURY,SYDNEY,35431,8558,351,70.9,452,3868216,5452928,12064,1997,1
ALBURY,SYDNEY,35462,8165,356,66.6,452,3690580,5542424,12262,1997,2
ALBURY,SYDNEY,35490,9702,405,69.6,452,4385304,6301784,13942,1997,3
ALBURY,SYDNEY,35521,9732,402,70.6,452,4398864,6231272,13786,1997,4
ALBURY,SYDNEY,35551,9330,416,65.2,452,4217160,6467668,14309,1997,5
ALBURY,SYDNEY,35582,9299,400,67.9,452,4203148,6189688,13694,1997,6
ALBURY,SYDNEY,35612,9772,417,68.3,452,4416944,6469476,14313,1997,7
ALBURY,SYDNEY,35643,10713,414,74.8,452,4842276,6469476,14313,1997,8
ALBURY,SYDNEY,35674,10136,403,73.3,452,4581472,6252968,13834,1997,9
ALBURY,SYDNEY,35704,10414,416,72.6,452,4707128,6481680,14340,1997,10
ALBURY,SYDNEY,35735,9484,398,69.3,452,4286768,6189688,13694,1997,11
ALBURY,SYDNEY,35765,9469,403,68.8,452,4279988,6224492,13771,1997,12
ALBURY,SYDNEY,35796,8557,409,61.4,452,3867764,6300428,13939,1998,1
ALBURY,SYDNEY,35827,8470,383,64.9,452,3828440,5900860,13055,1998,2
ALBURY,SYDNEY,35855,9425,424,64.8,452,4260100,6578860,14555,1998,3
ALBURY,SYDNEY,35886,9392,404,67.7,452,4245184,6274212,13881,1998,4
ALBURY,SYDNEY,35916,9404,424,64.9,452,4250608,6546768,14484,1998,5
